"ID","Gene","Chromosome","Start","End","Strand","Length","BioType","Description","Ws4_R_M1","Ws4_R_M2","Ws4_R_M3","Ws4_R_SC1","Ws4_R_SC2","Ws4_R_SC3","per5_R_M1","per5_R_M2","per5_R_M3","per5_R_SC1","per5_R_SC2","per5_R_SC3","per5_R_M_vs_Ws4_R_M_pvalue","per5_R_M_vs_Ws4_R_M_padj","per5_R_M_vs_Ws4_R_M_log2FoldChange","Ws4_R_SC_vs_Ws4_R_M_pvalue","Ws4_R_SC_vs_Ws4_R_M_padj","Ws4_R_SC_vs_Ws4_R_M_log2FoldChange","per5_R_SC_vs_Ws4_R_SC_pvalue","per5_R_SC_vs_Ws4_R_SC_padj","per5_R_SC_vs_Ws4_R_SC_log2FoldChange","per5_R_SC_vs_per5_R_M_pvalue","per5_R_SC_vs_per5_R_M_padj","per5_R_SC_vs_per5_R_M_log2FoldChange","cl"
"AT4G24340.1",NA,"4",12607371,12609252,"+",1881,"protein_coding","At4g24340 [Source:UniProtKB/TrEMBL;Acc:Q8GW53]",257.664132490443,191.612596471377,135.618996521693,190.478471856908,246.046472570527,306.302406206462,278.661817994009,284.648782632302,257.179159450585,1642.55689908538,1254.95361486817,1462.81638043425,0.0457604070583321,0.83036008383253,0.494793931761723,0.141722796403297,0.610137737238143,0.364846466065818,3.82505993072353e-25,3.6742998100057e-22,2.57026859421502,2.11501920638808e-22,1.20330799239962e-19,2.44032112851911,7
"AT1G26390.1","FOX2","1",9130013,9131779,"-",1766,"protein_coding","Berberine bridge enzyme-like 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FZC5]",484.267273723857,1443.42221183293,1580.02226090105,768.758174002892,1283.67307600011,1707.79486738585,245.765504734772,503.682171155451,403.526993711734,46.5413367482973,54.5444841069502,30.2116403103625,6.65485897379441e-07,0.000465754809460817,-1.53336282080034,0.763512636094429,0.961176709777915,0.0923146950706655,2.17875746050626e-48,2.02312155257743e-44,-4.96900129613389,3.27895532219338e-22,1.82581999440687e-19,-3.34332378026288,3
"AT5G19890.1","PER59","5",6724076,6725966,"-",1890,"protein_coding","Peroxidase 59 [Source:UniProtKB/Swiss-Prot;Acc:Q39034]",12.3829515527301,7.0981254451616,14.3300571210097,211.943515150595,88.1802751381865,47.5502700497852,63.7746020592702,13.9079666112564,16.0647374774763,721.590863904127,328.184426799785,466.096592789529,0.0160105325718152,0.571683353232892,1.25805045721114,1.97351435747973e-10,7.48533974631913e-08,3.20994671669002,1.91326491266302e-09,2.28979182048107e-07,2.71125889488296,4.24610587077158e-22,2.31510076549923e-19,4.66315515436184,5
"AT1G76680.2","OPR1","1",28776861,28778467,"+",1606,"protein_coding","12-oxophytodienoate reductase 1 [Source:UniProtKB/TrEMBL;Acc:F4I403]",2854.71135307226,2171.31558255925,1420.61597029514,1286.25528881889,914.666735750142,690.224847531744,2102.51225235557,1605.54576297808,1332.83185827905,693.787732117864,478.513746979231,276.611850109855,0.0415900064489007,0.807435444823788,-0.310189890345331,1.06497774043844e-12,8.99081691774661e-10,-1.09245424750331,1.33227456526657e-06,9.07412532142562e-05,-0.779356922932482,4.49977837428878e-22,2.40334081292881e-19,-1.56162128009047,6
"AT5G35940.1","JAL41","5",14090574,14093007,"+",2433,"protein_coding","Jacalin-related lectin 41 [Source:UniProtKB/Swiss-Prot;Acc:Q9FGC5]",21.4524806003293,27.3856924859048,14.3250288171137,28.5446137648315,43.6582027924834,47.5785511540892,19.2937794735572,56.6824299478777,96.3146348493108,1048.00811035375,849.661252838242,982.326298565193,0.00367154274017172,0.263165379669199,1.2746989296957,0.0679569480367487,0.450938460210383,0.810614201177717,9.83816317712789e-27,1.01504337638982e-23,4.46763624126815,1.07762336509315e-21,5.64049621757059e-19,4.00355151275017,7
"AT3G21690.1","DTX40","3",7638584,7642389,"+",3805,"protein_coding","Protein DETOXIFICATION 40 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVD9]",1533.00059576549,1370.6784385911,1296.48577296852,792.515278615084,826.532722329324,906.674886041226,1267.91034075925,1217.70033883278,1134.22087483466,448.387376281211,532.813080862882,583.98785460752,0.070605415436114,0.906247772861435,-0.215193216286642,8.51855778118615e-10,2.9725223425523e-07,-0.73679921238187,4.45887511437912e-08,4.22486000208365e-06,-0.693691649124614,1.28898588066971e-21,6.61451950647196e-19,-1.21529764521984,6
"AT1G66270.1","BGLU21","1",24699868,24703166,"-",3298,"protein_coding","BGLU21 [Source:UniProtKB/TrEMBL;Acc:A0A178WA93]",7566.63843532704,7933.16490191032,7667.51732624587,7547.49343679441,9948.89175725581,11498.6958379741,7438.9538527228,9568.49798264471,11990.4864596059,22168.7428822009,22123.2034733881,27635.8414416572,0.0194005022251362,0.611474258931977,0.285723960335672,0.0285873094310621,0.300508715231076,0.26794384681526,2.15387544093134e-22,1.39536065483778e-19,1.21745530542654,2.14816404921022e-21,1.08114617945924e-18,1.19967519190612,7
"AT5G65690.1","PCK2","5",26266180,26269687,"+",3507,"protein_coding","phosphoenolpyruvate carboxykinase 2 [Source:TAIR;Acc:AT5G65690]",230.86901094342,850.260076978377,789.720734943963,1152.69813499548,2219.90906986162,2714.06652787172,446.080606490521,885.138582409267,1616.25206343512,5706.18027630559,5599.57071212997,8941.34670235336,0.0146055254580814,0.549872851556321,0.62657822783129,3.35895716677081e-11,1.79402587778692e-08,1.69774982469801,4.09934419811715e-08,3.92424162635565e-06,1.42581518291782,2.42076789636287e-21,1.1953569172776e-18,2.49698677978454,5
"AT2G41380.1",NA,"2",17251819,17253194,"+",1375,"protein_coding","At2g41380 [Source:UniProtKB/TrEMBL;Acc:Q9ZVC3]",1583.7260179778,1212.62766733461,1282.18267760964,738.591910746169,606.100062283436,470.098838247418,1305.04909116747,1065.7202342416,712.821068909354,352.566944539899,184.038334399792,156.93245062921,0.0281464004356177,0.70203935727037,-0.424753406332099,4.12712394216211e-09,1.22739728057187e-06,-1.14543246974081,1.91521518531101e-09,2.28979182048107e-07,-1.24040340551567,3.17732899834049e-21,1.53988661510313e-18,-1.96108246892439,6
"AT4G33120.1",NA,"4",15975343,15978136,"-",2793,"protein_coding","At4g33120 [Source:UniProtKB/TrEMBL;Acc:Q84TE2]",33.8459006658035,62.8698859158028,83.774344248402,47.8921628446304,115.68265002846,187.036264490869,36.0824366412924,109.122311079288,119.333775206461,557.895691383575,636.331017005587,694.335558495954,0.0914826645989726,0.957700163549322,0.480548089342133,0.00510874838256027,0.109969509650853,0.788200515516731,1.43451366745089e-17,5.18977236807525e-15,2.27353368895363,4.25260132472954e-21,2.02354235035449e-18,2.58118611512822,7
"AT5G13220.1","JAZ10","5",4218786,4221077,"+",2291,"protein_coding","jasmonate-zim-domain protein 10 [Source:TAIR;Acc:AT5G13220]",0,6.08418925119406,6.61375426184776,8.15187403918213,14.5614139739145,19.0206846459229,7.55212732477879,6.4189502984659,25.2436018966503,541.168754291513,333.239100926216,525.281351652768,0.01165281302397,0.50406264895287,1.69299361444698,0.00798988030521585,0.145716486040282,1.76791229493833,5.64399664894848e-21,3.02355412787995e-18,4.90505113566919,2.07118650595157e-20,9.67946822272474e-18,4.97996981616054,7
"AT3G28510.1",NA,"3",10685470,10687429,"+",1959,"protein_coding","AAA-ATPase At3g28510 [Source:UniProtKB/Swiss-Prot;Acc:Q9LH84]",1472.29217974391,441.289135426033,616.937612259178,647.553300257756,470.346718471195,374.428882016357,1103.70100934013,190.325386743196,113.457324543428,3.57884157771082,4.19883343027865,1.20877239355588,0.012358798609656,0.518992954770787,-1.19567169680492,0.317942767772478,0.798431890593704,-0.477095503566865,4.17597829374067e-24,3.32372078082096e-21,-6.99346815101594,1.55192407133829e-19,7.12550962649022e-17,-6.27489195777789,2
"AT1G05560.1","UGT1","1",1645308,1647147,"-",1839,"protein_coding","UDP-glucosyltransferase 75B1 [Source:TAIR;Acc:AT1G05560]",948.653738316668,851.077225072045,684.196572606169,483.315467239037,243.29105443262,249.584190125729,708.739286991828,581.715420166762,489.44492591293,189.718234376348,133.464363800839,148.656630496538,0.00646677375562972,0.380128645450441,-0.475968836213929,2.6532843395436e-14,3.15632292955434e-11,-1.35253680816443,9.96492134371257e-06,0.000539015172566604,-0.850863443091336,2.10733976860582e-19,9.50882570416945e-17,-1.72743141504184,6
"AT4G22610.1",NA,"4",11901703,11902642,"-",939,"protein_coding","AT4g22610/F7K2_190 [Source:UniProtKB/TrEMBL;Acc:Q9SUV8]",243.92244912342,79.0299863161643,57.3815053150767,275.733105723382,230.19440466375,113.91437582295,233.517497120313,178.848947710204,185.176284652156,1565.64310082599,834.17834816811,718.269408678226,0.0019454559836062,0.175831857856064,0.91814336484813,0.00164454197640572,0.0525510476978197,0.933724818442074,1.41022669843648e-19,6.33623953844276e-17,2.66172694898579,2.15015596288074e-19,9.53758164483932e-17,2.67730840257974,7
"AT5G65750.1",NA,"5",26303673,26308237,"+",4564,"protein_coding","2-oxoglutarate dehydrogenase, E1 component [Source:UniProtKB/TrEMBL;Acc:Q9FLH2]",787.899621944285,870.746611389186,968.962961697553,632.712532360574,653.183161173772,694.474327135202,1009.26420705039,1102.8964941774,1122.97084109806,676.698233048535,727.579015822224,753.783158516977,7.00731434397498e-06,0.00303594674633011,0.300505647298716,2.12677298642325e-09,6.95747197846037e-07,-0.417192709708503,0.298142044585694,0.852643173734382,0.0759346025451795,2.77122136686892e-19,1.20876057320544e-16,-0.641763754462039,6
"AT1G08430.1","ALMT1","1",2658602,2661310,"+",2708,"protein_coding","Aluminum-activated malate transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SJE9]",847.907508001152,554.908673680918,655.495791640061,522.122176060795,235.981243846055,261.254334441896,727.972561852811,558.144887564605,296.822281779039,90.6638400678402,61.3031761454673,26.5930236270971,0.134107255402086,0.999931207122935,-0.43455934325718,0.000441067308042242,0.0205394528803799,-1.02485659194059,9.55411400472451e-13,1.92861560746095e-10,-2.27169319998134,3.59369465909361e-19,1.54181283480556e-16,-2.86199044866476,2
"AT5G20550.1",NA,"5",6952397,6953971,"-",1574,"protein_coding","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8LF12]",266.668016018894,274.787615608633,217.16730160347,254.7207358978,258.094041872768,220.824202913735,296.231549650783,257.845903734759,243.294943455254,635.660643875523,508.874546282207,542.115750882435,0.557873059664146,0.999931207122935,0.0763187422291268,0.821540143277109,0.972414974414675,-0.029488956299112,1.43783569239637e-22,9.76921680075261e-20,1.25786686040532,8.72633946904223e-19,3.68350048781136e-16,1.15205916187708,7
"AT3G58550.1",NA,"3",21649364,21650347,"-",983,"protein_coding","At3g58550 [Source:UniProtKB/TrEMBL;Acc:Q9M2G1]",1952.86888786755,1398.426279288,1421.31861767263,1306.05055946868,847.360924477433,892.209519523862,1741.7723180173,1217.48149746216,1062.28009055902,522.117654172724,508.238695312571,490.984539164119,0.0545751031587912,0.862801651215146,-0.249281294198949,1.92986870812202e-06,0.000277508758023414,-0.620561467493159,7.48639854375028e-10,9.74526188005849e-08,-0.845190758049558,1.30437555145929e-18,5.41854167575257e-16,-1.21647093134377,6
"AT5G42580.1","CYP705A12","5",17023502,17025361,"-",1859,"protein_coding","Cytochrome P450 705A12 [Source:UniProtKB/Swiss-Prot;Acc:Q9FH67]",123.74666577893,97.3782796997718,87.0438243618021,80.5470901040397,110.743643978627,85.6551697253267,176.144699724847,108.00751191426,94.0019460409388,677.820306401437,424.624252650464,416.926172973492,0.24992717259075,0.999931207122935,0.28732976802011,0.743795000490786,0.95852067564624,-0.0826321003488754,1.34627671210818e-24,1.13646152633932e-21,2.54780848693194,2.13781591179857e-18,8.74199691057506e-16,2.17784661856296,7
"AT1G02220.1","NAC003","1",428650,430720,"-",2070,"protein_coding","NAC domain-containing protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q5PP28]",394.440908372605,529.426355168573,344.929022322818,438.317656567856,409.149578466452,282.262814939786,325.501327141247,284.502735152765,177.753110993657,47.7544475494833,46.1130189381428,27.7864305428768,0.00412434252221063,0.287253305817856,-0.713850076911343,0.507098764080113,0.895453270880259,-0.164056107864679,3.20249421004129e-27,3.71716171704668e-24,-3.07211324564584,2.24843283713931e-18,9.0528824278112e-16,-2.52231927659918,3
"AT5G19110.1",NA,"5",6411536,6413259,"-",1723,"protein_coding","Eukaryotic aspartyl protease family protein [Source:TAIR;Acc:AT5G19110]",56.9477391324394,42.5939284346053,19.8384062227051,43.8249929179228,118.078799895518,36.9936911011429,52.0186556749912,100.549525048082,106.678056559246,1970.4293842218,1375.8657249646,1382.99857710872,0.0167473411989925,0.579616406042399,1.16851478043253,0.110558274865113,0.55344694175495,0.783920937032651,1.96505867021476e-21,1.14042998700359e-18,4.61536123394485,4.8111690765925e-18,1.90777433187125e-15,4.23076739054497,7
"AT4G33220.1","PME44","4",16022269,16026428,"+",4159,"protein_coding","Probable pectinesterase/pectinesterase inhibitor 44 [Source:UniProtKB/Swiss-Prot;Acc:Q9SMY7]",182.259121744584,167.396823229812,148.712605905014,130.546573436249,99.3871296373362,69.8194297069315,182.816260240939,138.989526772301,154.684108921857,29.8169113701706,37.807516954455,32.6421913355911,0.766087426279355,0.999931207122935,-0.0584882351516299,0.000342333813958995,0.0169041853681525,-0.725789034420624,6.03343896285624e-09,6.59111800738378e-07,-1.4353773232446,6.94961168508968e-18,2.71460130463406e-15,-2.10267812251359,2
"AT2G43610.1",NA,"2",18087812,18089371,"-",1559,"protein_coding","Endochitinase At2g43610 [Source:UniProtKB/Swiss-Prot;Acc:O22842]",2145.21964136761,3230.28974683082,3845.45244794523,3338.42720125218,4420.7413573003,5249.2449924375,1816.1614398774,2688.91526188375,3341.43358931629,4181.8214170878,6367.66613351355,6341.25751794985,0.0146686992904745,0.550731976799865,-0.24810716354721,4.42105179451172e-06,0.000553604528775916,0.464804301085876,0.0762162686061481,0.504996696928505,0.18295902073534,1.24466622335345e-17,4.79031760755633e-15,0.895870485368425,5
"AT2G05510.1",NA,"2",2015624,2016772,"+",1148,"protein_coding","At2g05510 [Source:UniProtKB/TrEMBL;Acc:Q9SL16]",319.476480445234,303.817281542521,550.999098656765,1202.61099933872,1910.16493102399,2295.85195057769,238.704470642096,291.473559007457,459.563124895328,1029.46128316075,2816.87990829389,4027.59014179523,0.327464284701868,0.999931207122935,-0.289688795910886,6.26118458244597e-13,5.46204872357312e-10,2.10922668401424,0.516593610938662,0.94892822411928,0.193094134943676,1.35255999707325e-17,5.13012285266723e-15,2.5920096148688,4
"AT4G37310.1","CYP81H1","4",17555899,17559104,"-",3205,"protein_coding","Cytochrome P450, family 81, subfamily H, polypeptide 1 [Source:UniProtKB/TrEMBL;Acc:Q9SW67]",381.847073369063,360.152061057834,318.360744982765,210.09331986974,143.025009951676,139.634699480531,384.926915617662,306.851350086742,244.066519296745,115.69474189168,110.051641250788,78.5805452070884,0.215222210470432,0.999931207122935,-0.185863203731833,2.39645555754833e-12,1.79193252561706e-09,-1.09419167700583,0.00188181089938377,0.0425845704501492,-0.547515503297883,2.98085926441632e-17,1.11445811155771e-14,-1.45584397657188,6
"AT5G26280.1",NA,"5",9208671,9210650,"+",1979,"protein_coding","TRAF-like family protein [Source:TAIR;Acc:AT5G26280]",3251.90522419836,3759.89618995791,3751.27724732548,3959.51696844667,3609.10754542821,4733.65983917679,3811.47695184549,4797.31398000199,4452.51032239007,13785.3088822059,9243.83626828593,11533.4694894449,0.0802138547958892,0.936457299680836,0.276057129784429,0.246329323485189,0.737944680051612,0.183221549481477,1.29876065153788e-19,5.93107794588374e-17,1.4623428679722,4.37384193302429e-17,1.61222277787576e-14,1.36950728766924,7
"AT2G41810.1",NA,"2",17439263,17441416,"-",2153,"protein_coding","Uncharacterized protein At2g41810 [Source:UniProtKB/TrEMBL;Acc:O22939]",0.825507943891081,5.07015770932838,4.40916950789851,12.2278110587732,15.3703814169098,5.28352351275637,5.87387680816128,6.4189502984659,16.0641102978684,238.926602336209,353.33392108257,220.980430695302,0.0370900927872894,0.771626587369714,1.48076853526286,0.0110675511676711,0.178795605931555,1.77541291344243,1.88891229783143e-16,6.11853835821978e-14,4.48929307919497,5.76998589447308e-17,2.09730973394799e-14,4.78393745737455,7
"AT2G43590.1",NA,"2",18081304,18082776,"-",1472,"protein_coding","Endochitinase At2g43590 [Source:UniProtKB/Swiss-Prot;Acc:O24658]",2896.55567451051,3386.5159201167,2600.59519282396,2262.51728085051,1962.81676713936,1389.3620495515,860.539903652618,870.218379693391,689.266679289016,308.631403763349,176.169376053053,145.970806323818,2.8845095103378e-20,1.57465374169341e-16,-1.87885999924499,0.00104259998509645,0.0383483603080896,-0.664686939699768,3.8092190348249e-45,1.76855691088529e-41,-3.04016038619669,7.3927807741036e-17,2.61454683296034e-14,-1.82598732665147,3
"AT3G03670.1","PER28","3",901728,903411,"-",1683,"protein_coding","Peroxidase 28 [Source:UniProtKB/Swiss-Prot;Acc:Q9SS67]",39.633905928158,101.390952909621,155.448105386145,441.12306024552,554.301620245342,665.543249539711,37.7663745124705,16.0498649454826,26.4002663535301,337.022520068286,312.879880114825,445.453938973245,3.14675142548002e-05,0.00885469898541002,-1.72389800678255,5.20635755469955e-11,2.57086006724607e-08,2.52799023266033,0.0562300692724796,0.431760368263883,-0.740726690495062,7.51432782024106e-17,2.62209964511372e-14,3.51116154894782,4
"AT5G38410.1",NA,"5",15377173,15378642,"-",1469,"protein_coding","Ribulose bisphosphate carboxylase small chain [Source:UniProtKB/TrEMBL;Acc:B3H5S2]",11.5623818149151,3.04139991885356,6.61576257911108,17.3154975136563,28.3292675819753,8.44928403037938,6.71493699260637,7.49097881045572,2.29639557917031,142.270246366634,360.291787798067,341.546268919004,0.64469619974883,0.999931207122935,-0.341925331607346,0.0399000957310464,0.354583047389227,1.39495333917118,3.35908377665796e-11,5.60323333930304e-09,4.12742729684214,8.08644779481617e-17,2.7846108583965e-14,5.86430596762067,7
"AT2G16660.1",NA,"2",7218654,7221890,"-",3236,"protein_coding","At2g16660/T24I21.7 [Source:UniProtKB/TrEMBL;Acc:Q9SLF1]",169.050630517443,115.660504810796,101.339584633053,254.992045886449,139.775328409553,87.8109866294303,362.260097359787,253.375750924818,216.533076104798,760.827516136736,531.132282500538,534.415386618062,2.42763893327288e-10,3.48749498335175e-07,1.13011395577388,0.0817980889666413,0.487528532531535,0.319854943240724,6.98391348304564e-37,1.94550877897203e-33,2.24540051736485,1.19825918812302e-16,4.07268067693084e-14,1.43514150483169,1
"AT3G16370.1","APG","3",5556710,5558982,"+",2272,"protein_coding","GDSL esterase/lipase APG [Source:UniProtKB/Swiss-Prot;Acc:Q9LU14]",304.371011763486,279.983555541121,246.78305419502,236.575879757721,157.599541809644,154.416995611781,311.159340437418,222.409694307709,221.200124285907,63.2313621070464,86.4811488348097,53.1828581540986,0.439544557149676,0.999931207122935,-0.140710490835721,0.00142937395683134,0.0472922197525072,-0.588836522459528,1.22326493027469e-09,1.5280937741104e-07,-1.27699095523579,2.06433323262871e-16,6.84068197206928e-14,-1.7251169868596,2
"AT5G57625.1",NA,"5",23337832,23338855,"+",1023,"protein_coding","At5g57625 [Source:UniProtKB/TrEMBL;Acc:Q9FKL1]",596.181276256071,451.88243809335,372.987385040121,1209.73224010368,1036.7233027613,1009.37294120811,652.685626241366,519.421869237893,415.227476433327,2371.94555248807,1087.1457056044,1576.27752947305,0.426096016988217,0.999931207122935,0.172826480321999,5.51219116955896e-09,1.5680386423753e-06,1.2579816552664,0.000661166611506322,0.0188498712590069,0.743964713087829,2.06493399485489e-16,6.84068197206928e-14,1.82911988803223,5
"AT2G29490.1","GSTU1","2",12631341,12632538,"-",1197,"protein_coding","Glutathione S-transferase U1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZW30]",1728.38355516395,1348.10596137491,1280.46235351821,1125.12908418925,946.611490409058,926.924735569224,1836.12094290974,1483.56439214847,1203.95334025792,849.362354068995,710.473310281741,741.900195567799,0.553207152422529,0.999931207122935,0.0574452780348955,2.33719247366536e-07,4.16099756655076e-05,-0.506782980207267,0.00676577778260205,0.113812965996344,-0.278573486119165,2.62978110205364e-16,8.60300015273072e-14,-0.842801744361328,6
